Date,Open,High,Low,Close,Volume,atr,sma-5,sma-10,sma-20,sma-50,sma-100,rsi,macd,signal_macd,stoch_oscillator
2/27/2006,129.3999939,130.0399933,129.2799988,129.4600067,35858600,1.132104738680578,129.1420044,128.60400239,127.76450157500001,127.38160065,124.927800221,60.87537565605305,0.5964338346093427,0.36862940696422025,89.48060852108578
2/28/2006,129.1999969,129.9100037,128.1300049,128.2299957,74394800,1.1910041988005269,129.09000244,128.78600159,127.75400124000001,127.39000061199998,124.997900166,51.96625448423099,0.5285653299562654,0.40061659156262935,80.80663284365139
3/1/2006,128.6000061,129.4900055,128.5,129.3699951,48641600,1.1972774352732067,129.11000059999998,128.9480011,127.84750099499999,127.428600466,125.095300144,58.08845061355763,0.5603085866530364,0.4325549905807108,77.82327158005883
3/2/2006,128.8999939,129.4199982,128.6100006,129.3600006,60642300,1.1620701775210973,129.16600036000003,129.06400147,127.89600105500001,127.48860046600001,125.196900181,58.01863229181586,0.5779960944735762,0.46164321135928393,77.0516268814505
3/3/2006,128.6699982,130.0700073,128.6499939,128.7599945,73402500,1.1855195613828147,129.03599852,129.02400055,127.98900070500001,127.54960037400001,125.28840012,53.83526725311371,0.5374032439686118,0.47679521788114954,79.59735452048112
3/6/2006,129.1399994,129.1799927,127.8499985,128.1699982,57478400,1.198653619438924,128.77799682,128.96000061,128.084000785,127.596400302,125.384100117,50.01628195693815,0.4524102432143593,0.47191822294779157,68.05535219115957
3/7/2006,127.8600006,128.0599976,127.4000015,127.9700012,61780800,1.1596848085808404,128.72599792,128.90800018,128.15250092000002,127.63520034999999,125.479500126,48.753734029976705,0.36471043643294365,0.450476665644822,48.25860263258971
3/8/2006,127.6999969,128.4400024,127.1800003,128.2400055,66692400,1.168804562346218,128.5,128.80500030000002,128.290501025,127.66620041200002,125.586900181,50.56790159531029,0.3133823218727798,0.42305779689041356,37.750148867431896
3/9/2006,128.2799988,128.6799927,127.3799973,127.3799973,56313600,1.180731002132927,128.10399934,128.63499985,128.328500755,127.67860031599999,125.68640015100002,45.092273993971716,0.20099203585701275,0.3786446446837334,23.131223456977747
3/10/2006,127.7099991,128.8399963,127.4400024,128.5899963,60490800,1.2061190019390242,128.0699997,128.55299911,128.437500385,127.74100021800001,125.785600132,52.83120318153178,0.20717059768674062,0.3443498352843349,30.795752397831553
3/13/2006,128.8399963,129.1600037,128.5299988,128.8300018,45479100,1.1537449926718417,128.20200042000002,128.48999862,128.547000505,127.80260025400001,125.88280014399999,54.20981093849129,0.22879617065663638,0.3212391023587952,37.60076821036534
3/14/2006,128.7100067,130.2299957,128.6100006,130.1799927,69877300,1.196131366065309,128.64399871999998,128.68499832000003,128.73549995500002,127.90240006,126.00640007400001,61.09728749089659,0.3508235013805461,0.3271559821631454,68.08085495960488
3/15/2006,130.1499939,130.8600006,129.8500061,130.7599945,53398900,1.179209832786645,129.14799652000002,128.82399826,128.88599968,128.027399908,126.116200031,63.628518987630514,0.4886989211627224,0.35946456996306086,84.24544576035082
3/16/2006,131.0099945,131.4700012,130.8399963,131.0299988,65526400,1.1365550025333142,129.87799682,128.99099808,129.027499775,128.113999946,126.24980003699999,64.77746241738811,0.6126905597822372,0.4101097679268962,95.12884467066863
3/17/2006,130.6799927,130.8999939,130.3800049,130.6199951,47286800,1.0923221750302854,130.28399658,129.17699814,129.100499345,128.180399786,126.37470001500002,61.595546132137706,0.6701459295293546,0.462117000247388,89.07077375320368
3/20/2006,130.6399994,130.8999939,130.2100067,130.4100037,45538500,1.0557462682093495,130.59999696,129.40099869,129.18049965,128.240999914,126.47920006099999,59.970736018380535,0.6907723789947511,0.5078480759968607,81.74043895111205
3/21/2006,130.3699951,130.9900055,129.4499969,129.5899963,87102700,1.0997701165539535,130.48199768,129.5629982,129.23549918999998,128.263999792,126.57790001200001,53.982396563607594,0.6336469570204031,0.5330078522015692,70.55161068458817
3/22/2006,129.5099945,130.5099945,129.4499969,130.3800049,51605700,1.096154433230867,130.40599976000001,129.77699814,129.29099922,128.296199804,126.688000034,58.302334466260405,0.6446901533992389,0.5553443124411032,68.68688535706339
3/23/2006,130.2599945,130.3899994,129.6600037,130.1100006,46704200,1.0628672756644235,130.22200012000002,130.04999847,129.34249916,128.32039993799998,126.80810005500001,56.35513454709336,0.6244565294407778,0.5691667558410382,66.35585942806341
3/24/2006,129.9900055,130.5700073,129.7400055,130.2100067,43209200,1.0416976869676569,130.14000244000002,130.21199951,129.38249931000001,128.33840012000002,126.91220009099999,56.92892172168037,0.6094653559184167,0.5772264758565139,71.17334404288802
3/27/2006,130.0299988,130.2799988,129.7400055,130.0200043,32523000,0.9960881972433235,130.06200256,130.33099976,129.41049919,128.362800144,127.01110016100002,55.43770689022945,0.5756177737465578,0.5769047354345227,68.37613717050736
3/28/2006,129.9299927,130.5299988,129.0500031,129.2200012,82079900,1.0400797884030204,129.98800354,130.23500061000001,129.459999465,128.373600314,127.098400194,49.55215649679099,0.4787213549652165,0.5572680593406615,60.605959355398
3/29/2006,129.4100037,130.5,129.2899933,130.0299988,61505700,1.0618906076391081,129.91800232,130.16200104,129.49299965,128.40760025400002,127.18120018200001,54.78611630163871,0.461965036490227,0.5382074547705746,58.48543098377295
3/30/2006,130.1100006,130.9799957,129.5500031,129.8000031,70571700,1.0953544251264613,129.85600282000001,130.03900147,129.514999775,128.447200322,127.256500247,53.10144648024616,0.42522507259684517,0.5156109783358287,50.817712435292776
3/31/2006,130.0200043,130.2400055,129.3699951,129.8300018,62925600,1.074868604660418,129.78000184,129.96000213999997,129.56850014,128.477600406,127.333700259,53.30314342954981,0.39398738951686596,0.49128626057203617,50.04089515148095
4/3/2006,130.0700073,130.8699951,129.4900055,129.7299957,61624700,1.1026068769640178,129.72200012,129.89200134,129.646500015,128.55280029600002,127.40870018199999,52.49265437319637,0.35704584192410493,0.46443817684245,37.98455180096108
4/4/2006,129.7299957,130.7299957,129.3600006,130.5599976,54809300,1.1269148972400147,129.9899994,129.98900147,129.775999835,128.63560028400002,127.49200012399999,58.17661190661237,0.3902451132753697,0.44959956412903396,44.38426047571312
4/5/2006,130.6100006,131.2799988,130.3800049,131.0099945,50607200,1.1062857156727406,130.18599853999999,130.05200043,129.914499285,128.724800112,127.578200075,60.907468957473064,0.44770588925396737,0.4492208291540207,59.46252209013435
4/6/2006,130.8500061,131.2100067,130.1900024,130.8699951,57906200,1.0984419506115835,130.39999694,130.12799988,130.088999175,128.80899994,127.653500063,59.60354230567185,0.47645491101209814,0.4546676455256362,77.300941614887
4/7/2006,131.0599976,131.3999939,129.3500061,129.5399933,80180900,1.184946118737803,130.34199524000002,130.06099853999999,130.13649902499998,128.85259979399999,127.711299975,48.894444928687506,0.38745237807600574,0.4412245920357101,63.452345783468786
4/10/2006,129.7400055,130.0800018,129.2599945,129.7400055,41496500,1.1517698624889106,130.3439972,130.03299866,130.18199921000001,128.876600038,127.77180000599999,50.339488448692194,0.3292610263104052,0.41883187889064905,43.942265348322515
4/11/2006,129.8500061,130.0599976,128.25,128.6399994,72799400,1.2116087477171917,129.95999755999998,129.97499848,130.104999545,128.88059997800002,127.82580002100002,43.11845583216085,0.192167474627297,0.37349899803797865,20.864534983386164
4/12/2006,128.7700043,129.1300049,128.6100006,128.8800049,43033700,1.1487356161065363,129.53399964,129.85999909,130.01100006500002,128.90820007599999,127.87970009100002,44.97316503356081,0.1017137919738218,0.3191419568251473,20.581023599784874
4/13/2006,128.5899963,129.25,128.3099976,128.7100067,51051800,1.12975986918776,129.10200196,129.75099945000002,129.89500045999998,128.914600222,127.920400164,43.88173462965953,0.016125280584645907,0.258538621577047,15.661522392154417
4/17/2006,128.8300018,129.3099976,128.0200043,128.6600037,64167700,1.1443265447161446,128.92600404,129.63399964,129.79700089,128.949800266,127.95570022800001,43.54697199372076,-0.05510385261868578,0.1958101267379004,17.846187206607393
4/18/2006,128.9299927,130.9400024,128.9299927,130.6999969,92531800,1.2475694679237672,129.11800232000002,129.73099976,129.81150055,129.03840027200002,128.00510017599998,57.71860364411088,0.05245231085584123,0.1671385635614886,37.60944439878296
4/19/2006,130.75,131.0700073,130.2400055,130.9499969,87269000,1.2096087708397876,129.58000182,129.76999969,129.87950058,129.12540024,128.05160011400002,59.07448817509503,0.15606523311245724,0.16492389747168235,61.63711864675563
4/20/2006,131.0,131.8600006,130.6000061,131.1300049,86005500,1.2141892916725345,130.03000182,129.78200073,129.91700057999998,129.23840027,128.092600175,60.06745972189497,0.24982453991623288,0.18190402596059246,82.32202706100465
4/21/2006,131.6900024,131.7899933,130.6199951,131.1499939,72342600,1.2101719197023024,130.51799925999998,129.81000061,129.96900024500002,129.329000094,128.13280014100002,60.18298985537629,0.32203024707115446,0.20992927018270488,83.06211323074253
4/24/2006,130.8899994,131.0700073,130.3800049,130.9100037,52546400,1.1701552906384576,130.96799926,129.94700165,130.00400009499998,129.419000094,128.179600144,58.01288883049768,0.3557872923113621,0.23910087460843635,79.25345830845353
4/25/2006,131.0399933,131.1199951,129.9199982,130.3699951,84359800,1.1728681642167798,130.9019989,130.01000061,130.021499635,129.493600008,128.222400132,53.35121030527042,0.335102954624233,0.2583012906115957,72.65614466000046
4/26/2006,130.5,131.1399994,130.3000031,130.3999939,67262400,1.1426070856516175,130.7919983,130.18600006,130.08049927,129.57339981200002,128.272300034,53.57439442786394,0.3174715065260614,0.27013533379448884,66.14572172027
4/27/2006,129.8999939,131.6300049,129.5899963,131.0299988,124478600,1.2241890415014698,130.77199707999998,130.40099945,130.13049927,129.638999788,128.315699998,58.107387805152804,0.35029658614681125,0.2861675842649533,67.18734685586354
4/28/2006,130.7899933,131.75,130.7100067,131.4700012,55854400,1.2074439740922445,130.83599854,130.6769989,130.213999175,129.70439987400002,128.36190002499998,60.973436836537225,0.4071221637853739,0.31035850016903743,76.73602011890812
5/1/2006,131.4700012,131.8000031,130.3200073,130.3999939,64990300,1.2322214128111324,130.73399658,130.85099792,130.24249878,129.729199678,128.400099946,51.708825106661955,0.3616473512368259,0.32061627038259516,76.73602011890812
5/2/2006,131.0099945,131.4600067,130.7400055,131.3800049,49063500,1.2165660843737576,130.93599853999999,130.91899872,130.32499923999998,129.780599824,128.445699998,58.00293575974828,0.40007511518041383,0.33650803934215895,79.77427044222223
5/3/2006,131.1499939,131.3200073,130.4499969,130.8899994,60821300,1.1905153494306875,131.03399964,130.91299897000002,130.34149933,129.82859970200002,128.49379997399998,54.199168683097334,0.38653431923671633,0.34651329532107045,74.73952774381547
5/4/2006,131.0800018,131.6199951,130.9700012,131.3600006,42921400,1.148649926755172,131.1,130.93599853999999,130.35899963499998,129.870399628,128.54739998000002,57.10489289126399,0.40901345723827376,0.35901332770451116,83.07292726644877
5/5/2006,132.0500031,132.8000031,131.8500061,132.5200043,62588200,1.1751365243228828,131.31000062,131.07299958,130.44150009499998,129.939199678,128.609300005,63.29442906600064,0.5145001031683876,0.3901106827972865,84.82786339879475
5/8/2006,132.5099945,132.7700043,132.3600006,132.3600006,30016700,1.1055789948389847,131.70200196000002,131.21799927,130.58250046,129.998199616,128.668400042,61.96623722307519,0.5785192587755432,0.42779239799293794,88.6789494996679
5/9/2006,132.4199982,132.7700043,132.3099976,132.6199951,29864000,1.0468906043990778,131.95000000000002,131.44299927,130.72649994,130.061399384,128.721500017,63.313404579968356,0.6428242068007819,0.47079875975450675,91.14999346701221
5/10/2006,132.4100037,132.75,131.8899994,132.5500031,64378200,1.0299006039991623,132.28200074,131.65800019,130.922000125,130.14779953200002,128.768900072,62.66985813559881,0.6802965369424783,0.5126983151921011,90.96564219116323
5/11/2006,132.5099945,132.5500031,130.5200043,130.9499969,80626900,1.1208186218174192,132.20000000000002,131.65,131.02549972499997,130.17939956799998,128.80400001700002,50.126598589123056,0.5742667108490025,0.5250119943234813,76.32389023807283
5/12/2006,130.3600006,130.7200012,129.1900024,129.2400055,91726500,1.178925519834018,131.54400024,131.42700043,131.051999665,130.176999666,128.832800066,40.74138027115405,0.34824098942709725,0.4896577933442045,45.32150394896163
5/15/2006,128.7899933,129.7400055,128.6100006,129.5,84029300,1.1744781907581971,130.97200012,131.33700104,131.09399948,130.19179977599998,128.870700075,42.50403964164035,0.18792705396063525,0.4293116454674907,21.664560156094424
5/16/2006,129.7599945,130.0,129.0099945,129.3099976,62137600,1.1577079461438151,130.31000061999998,131.13000031,131.024499515,130.21459976399998,128.905500033,41.531791466827755,0.04502646231068752,0.35245460883613006,13.110837542719585
5/17/2006,128.6699982,129.1000061,126.7699966,126.8499985,144789500,1.2833709510398323,129.1699997,130.72600022,130.81949959499997,130.19219971,128.91370003,31.488791404533472,-0.263685057213479,0.22922667562620824,13.091371795354613
5/18/2006,127.3499985,127.75,126.1100006,126.2099991,87906300,1.3157917191271198,128.22200014,130.21100007,130.57349930499998,130.151599582,128.908899997,29.490778280184486,-0.5536021821145596,0.07266090407805463,6.509279196998464
5/19/2006,126.8700027,127.4899979,125.8000031,127.0999985,124309400,1.3498101810246552,127.79399874,129.66899949,130.370999535,130.145999606,128.912299961,35.60947774985435,-0.7034392687793627,-0.08255913049342889,7.130946033699712
5/22/2006,126.2799988,127.1699982,125.5,126.1299973,110852800,1.3789181827496861,127.11999820000001,129.04599916,130.131999215,130.096799626,128.918899922,32.31776615781432,-0.8901956088297993,-0.24408642616070306,9.565401507706724
5/23/2006,127.1800003,127.6299973,125.1699982,125.1699982,92006500,1.4771982661360787,126.29199831999999,128.30099947000002,129.87199937,130.023599554,128.913099904,29.41927866762265,-1.102951124153293,-0.4158593657592211,9.067153064102513
5/24/2006,125.6800003,126.8899994,124.7600021,126.1699982,168405000,1.5365436328509805,126.15599826,127.66299898,129.660499585,129.943399664,128.922899862,35.8713080324023,-1.1772985948579873,-0.5681472115789744,8.722453026428743
5/25/2006,126.9199982,127.7300034,126.4300003,127.7300034,78977900,1.5386765025918012,126.45999911999999,127.34099963000001,129.49549981500002,129.882799842,128.955099875,44.408743984967316,-1.0976866702550296,-0.6740551033141855,18.20530682510893
5/26/2006,128.0099945,128.3800049,127.5100021,128.3800049,62989700,1.4778879841743644,126.71600039999998,127.25499957,129.34099999999998,129.829799964,128.971899955,47.542435192134796,-0.9709514339392626,-0.733434369439201,33.26981704459421
5/30/2006,127.9700012,128.0,126.0500031,126.0999985,72419900,1.5553528765221485,126.71000064,126.91499942,129.12600023,129.739400032,128.959899909,39.19605028137944,-1.0424733241882933,-0.7952421603890196,33.01437048194955
5/31/2006,126.6200027,127.5100021,126.1999969,127.5100021,86926200,1.5421393059292254,127.17800141999999,126.73499987,128.93250009000002,129.68140000000002,128.961199957,45.5610129463434,-0.9741500356462325,-0.8310237354404623,32.42203932971368
6/1/2006,127.3799973,128.9400024,127.2699966,128.7299957,73721700,1.553763532662932,127.69000092000002,126.92299959000002,128.82449990499998,129.664199988,128.96409989,50.399119913066215,-0.8121975419377918,-0.8272584967399282,39.56107608727399
6/2/2006,129.25,129.4299927,128.3200073,129.0,91702600,1.5134200660572132,127.94400024000001,127.20199968000001,128.70649987500002,129.63659988999999,128.966399847,51.42796396355794,-0.654517068041585,-0.7927102110002597,60.94277603060893
6/5/2006,128.8500061,128.8600006,126.7699966,127.1200027,86105100,1.5785640055065575,127.6919998,127.2040001,128.436499795,129.576799932,128.948599935,44.50571549713862,-0.673490645837532,-0.7688662979677143,64.18828708543387
6/6/2006,127.2099991,127.3799973,125.7600021,126.8099976,130498600,1.5823304777332348,127.83399962000001,127.27200013,128.158999645,129.50879975,128.923599935,43.46674954856244,-0.7054106290584201,-0.7561751641858556,56.6171428659727
6/7/2006,126.9100037,127.6500015,125.7900009,125.8600006,108599400,1.6075732161211231,127.50399932,127.34100037,127.82099992,129.425599676,128.89419991,40.35755131078214,-0.7981635318205491,-0.7645728377127944,37.49667495268949
6/8/2006,125.5800018,126.5,123.8700027,125.75,204957200,1.7005208601101118,126.90800018,127.29900055,127.480999765,129.35619965200002,128.864899983,40.000757780758136,-0.8705122809154489,-0.7857607263533254,33.7549297709708
6/9/2006,126.3600006,126.9599991,125.2900009,125.3499985,94972200,1.697746072827375,126.17799987999999,127.06100006,127.200999845,129.262599646,128.83509994999997,38.6622212927779,-0.9491843574893437,-0.8184454525805293,27.995419470626974
6/12/2006,125.8799973,125.9300003,123.8199997,123.9899979,95815900,1.7352237571157962,125.55199892,126.62199936000002,126.93849946499999,129.146399542,128.796799932,34.442196528280746,-1.1084951849191356,-0.8764553990482508,21.1539713304571
6/13/2006,123.7399979,124.8399963,122.5500031,122.5500031,185688800,1.7856573428325417,124.70000001999999,126.26699982,126.59099962,129.000799568,128.739199987,30.629949884898195,-1.335550316553082,-0.968274382549217,9.882984032518346
6/14/2006,122.8399963,123.6299973,122.3399963,123.5,163566400,1.740597675302311,124.22799990000001,125.86599960999999,126.30049974,128.876199654,128.714499975,35.68740601926311,-1.4224393385847804,-1.05910737375633,6.4638023839320455
6/15/2006,123.9499969,126.3600006,123.8600006,126.1200027,134057000,1.842361577547556,124.30200044,125.60500031000001,126.26399995000001,128.78739975599999,128.71150002000002,47.13453133437341,-1.2653015838964023,-1.1003462157843444,23.225259089459268
6/16/2006,125.2900009,125.5599976,124.4599991,124.6500015,94253500,1.8257835795886868,124.16200103999999,125.17000046000001,126.18600007,128.66019989600002,128.692500004,42.557564073692966,-1.2450336201502807,-1.1292836966575317,34.08565576516609
6/19/2006,125.4000015,125.4800034,123.5500031,123.6699982,95804400,1.8352578268988065,124.0980011,124.82500000999998,126.01450005499998,128.516199958,128.662599949,39.783979773437004,-1.2931426454756831,-1.162055486421162,34.88489547517024
6/20/2006,124.0100021,124.8099976,123.7200012,124.0899963,65494700,1.7720525153625517,124.40599974,124.55299988000002,125.912500005,128.407200018,128.62989990600002,41.54235043582991,-1.2825941115229398,-1.1861632114415177,25.340901912634724
6/21/2006,124.0,125.6999969,123.9599991,125.0100021,75008200,1.7691384503295922,124.70800015999998,124.46800002999998,125.90450019999999,128.31259995,128.594599994,45.30970559583489,-1.1863223574400479,-1.1861950406412238,27.033430275554583
6/22/2006,124.9499969,125.0599976,124.0400009,124.4599991,74566100,1.7010346548450843,124.37599943999999,124.33899993999998,125.81900024499998,128.22899994399998,128.554799961,43.50465204451856,-1.1412513095695118,-1.1772062944268815,31.618932731536074
6/23/2006,124.3300018,125.3000031,124.0299988,124.4400024,54107000,1.6618500771318945,124.33399962000001,124.24800033000001,125.654500195,128.140199894,128.524199985,43.436897940100835,-1.0945287004450535,-1.160670775630516,36.57407759580818
6/26/2006,124.5400009,125.0599976,124.25,124.9899979,37899600,1.584408942847177,124.59799955999999,124.34800032999999,125.48499984500002,128.065799718,128.49019997000002,45.93110712935116,-1.001575121211431,-1.128851644746699,40.65642565760462
6/27/2006,125.0100021,125.2900009,123.7699966,123.9100037,69780200,1.5785539753156153,124.56200104,124.48400039,125.37550010499999,127.97079971800002,128.460299992,42.013379469719474,-1.0034876648749957,-1.1037788487723583,41.14558053636256
6/28/2006,124.1900024,124.7699966,123.6500015,124.75,62368100,1.5368668048323773,124.51000062,124.60900039,125.2375,127.85179978000001,128.445100026,45.879951785193306,-0.9265420878037105,-1.0683314965786288,45.351064499222055
6/29/2006,125.1999969,127.3499985,125.1699982,127.2699966,110634800,1.6335151407567068,125.07200012000001,124.72399978000001,125.164500045,127.778199774,128.451800007,55.47249863732107,-0.6546728375307254,-0.9855997647690481,61.51684352874279
6/30/2006,127.5400009,127.6600037,126.9599991,127.2799988,54227800,1.5486505461424604,125.63999940000001,124.98699951,125.07849998500001,127.701199652,128.469799961,55.50620837970557,-0.43341130825665175,-0.8751620734665688,81.14158923786061
7/3/2006,127.4300003,128.0099945,127.3099976,127.8000031,23914000,1.474227378311328,126.20200043999998,125.4,125.11250000499999,127.63419983600001,128.481599965,57.315439326889404,-0.2136372735461265,-0.7428571134824804,95.85222129114294
7/5/2006,127.2900009,127.4499969,126.5199966,127.0699997,69653400,1.4565709348284799,126.83399964,125.69800034,125.12550011,127.55739975600001,128.488199925,53.99604265400345,-0.0972489161683967,-0.6137354740196637,89.35911675051501
7/6/2006,127.1999969,127.8499985,127.0800018,127.4400024,50100300,1.3950643771167999,127.37200012000001,125.94100037000001,125.20450020000001,127.49879990200002,128.49619995499998,55.405756682576104,0.024562677972767233,-0.4860758436211775,87.48005766415751
7/7/2006,127.1900024,127.5599976,126.2900009,126.6100006,81626500,1.3836945882880005,127.24000092000001,126.15600051999999,125.24750022999999,127.42300003599999,128.498199924,51.5868940688859,0.0535082257702868,-0.3781590297428846,78.25122263688667
7/10/2006,126.9400024,127.4300003,126.4100037,126.8499985,60964100,1.350631134807273,127.15400086,126.39700013,125.32250023000002,127.33940003,128.489199909,52.60415532129006,0.09472171278231656,-0.2835828812378444,76.40812319449815
7/11/2006,126.6100006,127.4100037,125.9400024,127.4100037,73640800,1.3614829680066125,127.07600098,126.63900071,125.49350052,127.25820008000001,128.481299977,54.981176231395395,0.17060481157770369,-0.19274534267473478,76.08106906016313
7/12/2006,127.1500015,127.4000015,125.7200012,126.0500031,82561300,1.391348380006012,126.87200166,126.85300064999998,125.66850052,127.17120026399999,128.450199971,48.60571259825672,0.119623091128787,-0.13027165591403042,71.55975403324419
7/13/2006,125.4499969,125.6800003,124.0,124.0,102405700,1.451226081823647,126.18400118,126.77800065,125.69350052,127.023600166,128.40209999500001,40.90584562130643,-0.08521608917882872,-0.12126054256699008,49.770739693083584
7/14/2006,124.1299973,124.2600021,122.8300018,123.5199966,103242500,1.4492964652942235,125.56600038000002,126.40300065,125.563500215,126.87620010999998,128.35239990600002,39.33459636575233,-0.28302237244912476,-0.15361290854341703,25.464626586703513
7/17/2006,123.5199966,124.0999985,123.1500015,123.3399963,81159000,1.40390560481293,124.86399993999999,126.00900039999999,125.497999955,126.715800024,128.293099826,38.73375079684207,-0.44913247731960837,-0.21271682229865532,10.39778355649
7/18/2006,123.7099991,124.0500031,122.3899994,123.9700012,122771000,1.4271872498299367,124.17599943999998,125.62600021,125.51300010500002,126.544799962,128.24199982,42.0691908600823,-0.5239006019068171,-0.2749535782202877,17.093261597782774
7/19/2006,124.1800003,126.2600021,123.7200012,125.6900024,133565300,1.5283521271181242,124.10399930000001,125.48800047999998,125.59300040999999,126.411399998,128.204799807,50.06252444786461,-0.4393011667325908,-0.30782309592274837,32.22612295800587
7/20/2006,126.1200027,126.3000031,124.6600037,124.8300018,112259800,1.538501879198294,124.26999966000001,125.22700042,125.584000395,126.255600132,128.158499758,46.60025158000856,-0.43661731334272247,-0.33358193940674324,43.416450665588734
7/21/2006,125.1500015,125.1900024,123.8199997,123.9499969,101560000,1.5231837719984493,124.35599972,124.96100005000001,125.55850028500001,126.08360000799999,128.11569977,43.30027949556684,-0.49973870440943813,-0.3668132924072823,43.29780109594767
7/24/2006,124.4400024,126.3199997,124.4400024,126.2099991,92884000,1.60016731999859,124.93000028000002,124.89700011,125.64700012,125.988800052,128.08409981,52.58638347896727,-0.3632126819755541,-0.3660931703209367,47.045937834044544
7/25/2006,125.9800034,127.3000031,125.7200012,126.6600037,95480700,1.5983340999987181,125.46800078000001,124.82200011,125.73050040999999,125.937200016,128.057099841,54.195020617609806,-0.21621087087238777,-0.33611671043122693,58.642194229074086
7/26/2006,126.5899963,127.4499969,126.1800003,126.8300018,84525800,1.568485236362471,125.69600066000001,124.89999998,125.876500315,125.88380005200001,128.037799914,54.81864920727313,-0.0850134682032575,-0.28589606198563305,78.01624984777209
7/27/2006,127.3799973,127.6900024,126.1999969,126.7099991,87257100,1.5613507148749735,126.07200012000001,125.17099989,125.97450027,125.83180008200002,128.02319992300002,54.25708244499322,0.00917246913810743,-0.22688235576088495,81.86491856884261
7/28/2006,127.0400009,128.1399994,126.8600006,127.9800034,82137000,1.5494097680681567,126.87800142,125.61700057,126.01000060999999,125.85440018000001,128.023299945,59.03939823890498,0.18417122495668536,-0.14467163961737087,88.20233224180527
7/31/2006,127.6600037,127.9599991,127.4499969,127.8499985,49593100,1.456736743698324,127.2060013,126.06800079,126.038500595,125.88720016799999,128.019399875,58.366702370665486,0.30880893364695794,-0.053975524964505084,91.22778304034097
8/1/2006,127.3399963,127.3799973,126.5999985,127.2200012,65225600,1.4379424942712036,127.31800080000001,126.39300079,126.00950050000002,125.88960022199998,128.017799914,55.09088104497888,0.3526841751148595,0.02735641505136786,92.05799942029
8/2/2006,127.5800018,128.4600067,127.5500031,128.0800018,64770900,1.4199482220647313,127.56800080000001,126.63200073,126.060000605,125.928600312,128.012699969,58.51384979066183,0.4516442078875684,0.112213973618608,90.89872255167033
8/3/2006,127.3399963,128.5500031,127.1500015,128.4199982,63693800,1.418134892786119,127.91000062,126.99100037000001,126.109000395,125.993600312,128.008599933,59.81780392306488,0.5511522744999553,0.2000016337948775,91.87639789328718
8/4/2006,129.0800018,129.4299927,127.4800034,128.1999969,96294200,1.4664852934419277,127.95399932000001,127.41600037,126.18850021,126.03420028600002,127.988799975,58.53572201716202,0.6052835360965219,0.28105801425520643,91.385871499254
8/7/2006,127.9000015,128.0800018,127.4000015,127.9000015,45377300,1.405895303129025,127.96399992000002,127.58500061,126.24100036,126.037600248,127.96020004500001,56.749556065613874,0.6168649936312391,0.348219410130413,84.54100071331636
8/8/2006,128.0899963,128.4600067,126.9499969,127.4100037,90901300,1.4153602573900232,128.00200042,127.66000061,126.24100036,126.01820022400001,127.92400009400001,53.858735108363476,0.5798208410600552,0.3945396963163415,73.24216368443392
8/9/2006,128.1799927,128.6000061,126.6100006,126.9800034,78910600,1.4676007339909298,127.78200074000002,127.67500077,126.287500375,126.03580032200001,127.88760017699998,51.38499344694167,0.5098879814551793,0.41760935334410915,64.50872030303405
8/10/2006,126.5800018,127.5,126.2799988,127.3700027,69322300,1.4450916854462996,127.57200164000001,127.74100113,126.45600051,126.033000334,127.85720016700002,53.472315152007916,0.48039764550884456,0.43016701177705624,59.6795660084365
8/11/2006,127.1699982,127.1999969,126.3899994,127.0100021,47482200,1.4028109231330002,127.33400268,127.644001,126.63050078500001,125.998600462,127.831400225,51.28344348542024,0.4231000678242651,0.42875362298649805,49.938890136927064
8/14/2006,127.6299973,128.1600037,126.9199982,127.1100006,57839000,1.38801043012091,127.17600250000001,127.57000120999999,126.819001,125.96080047400001,127.798700182,51.87277153005281,0.3813642383811242,0.4192757460654233,40.7013363983469
8/15/2006,128.25,128.8699951,127.9000015,128.6300049,68143000,1.4218271637462823,127.42000274,127.71100157999999,127.052001185,125.991000518,127.783900225,59.8278063889432,0.4655730997760088,0.42853521680754036,46.206332606323734
8/16/2006,129.3200073,129.8899994,129.0399933,129.6999969,71737600,1.4071151034057117,127.96400143999999,127.87300109,127.25250091000001,126.04880050400001,127.778800127,64.30109141159883,0.6115985142617433,0.465147876298381,66.1949260454333
8/17/2006,129.5800018,130.3699951,129.4900055,130.0299988,70992800,1.3591946030961028,128.49600066,128.03400115,127.51250076000001,126.132200468,127.778900072,65.57431367525356,0.7453610445367644,0.5211905099460578,87.21881396104192
8/18/2006,130.1900024,130.6900024,129.5899963,130.6900024,58288400,1.3356320119055483,129.23200072,128.2830017,127.849501035,126.23100051599998,127.793600084,68.03017632305875,0.8943164646150592,0.5958157008798581,95.47463274569814
8/21/2006,130.1799927,130.2799988,129.8000031,130.1300049,42133600,1.295119947186862,129.83600158,128.50600204,128.04550132499998,126.326600644,127.794600145,63.86702119012516,0.956155623199308,0.6678836853437482,92.99625962202003
8/22/2006,129.9900055,130.5200043,129.6799927,130.1199951,60839900,1.253746461078965,130.13399962,128.77700118,128.218500895,126.44920058799998,127.797800065,63.79187441349672,0.9929102434781356,0.7328889969706258,91.45877643576836
8/23/2006,130.1799927,130.4400024,129.1900024,129.7599945,66592100,1.25340587370815,130.14599914000001,129.05500029,128.36500053,126.59340041600001,127.797099992,61.011471694474025,0.9816733853663493,0.7826458746497706,84.42924400333834
